0,0.5680329897102283,2024.669890165329
1,0.570263050315474,2000.7464427947998
2,0.5928340895612894,1994.5018017292023
3,0.5208919341140902,2021.089898109436
4,0.6065665482329412,2006.54736328125
5,0.6059768221760679,1988.302222251892
6,0.5928960882924439,1999.4923808574677
7,0.5606160117827711,2012.4284937381744
8,0.5792346473441391,2074.610908985138
9,0.572173100108868,2016.9394850730896
10,0.559304178053194,1996.1831119060516
11,0.5840192685105549,1979.5275015830994
12,0.5814958498034668,2003.1270060539246
13,0.5626258106023343,1992.9304883480072
14,0.5946634389072479,1990.6285500526428
