0,0.31216299408762754,6942.018018484116
1,0.30979710661315857,6868.871939897537
2,0.2854823818876052,6893.634098291397
3,0.2847599658873408,6894.195709228516
4,0.2888258006567213,6809.488042593002
5,0.2880688072314879,6893.1355900764465
6,0.2998796960126651,6913.163465499878
7,0.2955025230571013,6844.783661603928
8,0.2749150969796419,6906.736976385117
9,0.30239150000198756,6864.2434639930725
10,0.29066001715884426,6892.0577030181885
11,0.3051794549991649,6861.155002117157
12,0.2893373080117828,6870.593281507492
13,0.29372197270996525,6855.650275468826
14,0.3053164251526809,6848.067817211151
